X,Y,station,latitude,longitude,iphc_area,lbs_t_1998,cnt_t_1998,lbs_o32in_1998,a_lbs_o32_1998,t_avg_lbs_1998,pct_t_o32_1998,pct_bin_1998,lbs_t_1999,cnt_t_1999,lbs_o32in_1999,a_lbs_o32_1999,t_avg_lbs_1999,pct_t_o32_1999,pct_bin_1999,lbs_t_2000,cnt_t_2000,lbs_o32in_2000,a_lbs_o32_2000,t_avg_lbs_2000,pct_t_o32_2000,pct_bin_2000,lbs_t_2001,cnt_t_2001,lbs_o32in_2001,a_lbs_o32_2001,t_avg_lbs_2001,pct_t_o32_2001,pct_bin_2001,lbs_t_2002,cnt_t_2002,lbs_o32in_2002,a_lbs_o32_2002,t_avg_lbs_2002,pct_t_o32_2002,pct_bin_2002,lbs_t_2003,cnt_t_2003,lbs_o32in_2003,a_lbs_o32_2003,t_avg_lbs_2003,pct_t_o32_2003,pct_bin_2003,lbs_t_2004,cnt_t_2004,lbs_o32in_2004,a_lbs_o32_2004,t_avg_lbs_2004,pct_t_o32_2004,pct_bin_2004,lbs_t_2005,cnt_t_2005,lbs_o32in_2005,a_lbs_o32_2005,t_avg_lbs_2005,pct_t_o32_2005,pct_bin_2005,lbs_t_2006,cnt_t_2006,lbs_o32in_2006,a_lbs_o32_2006,t_avg_lbs_2006,pct_t_o32_2006,pct_bin_2006,lbs_t_2007,cnt_t_2007,lbs_o32in_2007,a_lbs_o32_2007,t_avg_lbs_2007,pct_t_o32_2007,pct_bin_2007,lbs_t_2008,cnt_t_2008,lbs_o32in_2008,a_lbs_o32_2008,t_avg_lbs_2008,pct_t_o32_2008,pct_bin_2008,lbs_t_2009,cnt_t_2009,lbs_o32in_2009,a_lbs_o32_2009,t_avg_lbs_2009,pct_t_o32_2009,pct_bin_2009,lbs_t_2010,cnt_t_2010,lbs_o32in_2010,a_lbs_o32_2010,t_avg_lbs_2010,pct_t_o32_2010,pct_bin_2010,lbs_t_2011,cnt_t_2011,lbs_o32in_2011,a_lbs_o32_2011,t_avg_lbs_2011,pct_t_o32_2011,pct_bin_2011,lbs_t_2012,cnt_t_2012,lbs_o32in_2012,a_lbs_o32_2012,t_avg_lbs_2012,pct_t_o32_2012,pct_bin_2012,lbs_t_2013,cnt_t_2013,lbs_o32in_2013,a_lbs_o32_2013,t_avg_lbs_2013,pct_t_o32_2013,pct_bin_2013,lbs_t_2014,cnt_t_2014,lbs_o32in_2014,a_lbs_o32_2014,t_avg_lbs_2014,pct_t_o32_2014,pct_bin_2014,lbs_t_2015,cnt_t_2015,lbs_o32in_2015,a_lbs_o32_2015,t_avg_lbs_2015,pct_t_o32_2015,pct_bin_2015
-156.3500196,55.33288235,5235,55.33288235,-156.3500196,3B,2811,unknown,2509,unknown,unknown,unknown,1,5382,unknown,5220,unknown,unknown,unknown,1,3469,unknown,3325,unknown,unknown,unknown,1,1994,unknown,1827,unknown,unknown,unknown,1,2175,102,2108,22,31,92,5,4858,283,4263,20,29,76,5,3932,235,3476,19,28,78,5,3348,217,2888,17,26,76,5,2530,172,2131,17,26,73,4,1718,139,1241,16,24,58,4,1889,162,1258,15,23,51,4,1434,115,1007,16,24,54,4,1540,135,973,16,24,45,3,914,76,584,15,24,50,3,1048,93,593,15,23,43,3,,,,,,,,755,76,415,14,22,38,3,2331,201,1553,15,23,51,4
-161.3017037,54.49926852,5209,54.49926852,-161.3017037,3B,2279,unknown,1518,unknown,unknown,unknown,1,3937,unknown,3438,unknown,unknown,unknown,1,1562,unknown,1318,unknown,unknown,unknown,1,2107,unknown,1837,unknown,unknown,unknown,1,1380,99,1062,19,27,56,4,4889,333,3589,23,30,47,3,1772,140,1242,19,26,46,3,2302,264,769,14,22,20,2,1014,106,485,14,22,32,3,1230,160,383,15,21,16,2,818,102,255,16,22,16,2,675,89,230,16,22,16,2,1306,178,288,14,21,11,2,984,128,320,13,19,20,2,406,46,165,18,25,20,2,441,57,138,17,23,14,2,1330,145,672,16,22,29,3,857,113,241,16,22,13,2
-149.5354352,58.00006481,4259,58.00006481,-149.5354352,3A,2269,unknown,2143,unknown,unknown,unknown,1,1833,unknown,1721,unknown,unknown,unknown,1,7782,unknown,7174,unknown,unknown,unknown,1,2025,unknown,1846,unknown,unknown,unknown,1,2069,151,1500,18,26,56,4,9044,468,8660,20,30,91,5,6745,364,6122,21,30,80,5,8005,350,7796,24,33,93,5,4403,241,4047,21,28,80,5,3335,241,2748,17,24,69,4,3299,211,2763,19,27,70,4,4575,266,4103,19,28,80,5,6435,465,5059,16,25,66,4,806,61,649,15,24,70,4,2676,189,2330,16,24,79,5,1094,81,947,15,23,78,5,1329,137,716,15,22,36,3,2031,204,906,15,23,30,3
-165.1995093,53.99986111,6061,53.99986111,-165.1995093,4A,8387,unknown,7735,unknown,unknown,unknown,1,4675,unknown,4260,unknown,unknown,unknown,1,5771,unknown,5541,unknown,unknown,unknown,1,2101,unknown,1846,unknown,unknown,unknown,1,1609,152,856,17,25,33,3,1842,142,1168,19,28,42,3,3012,147,2753,24,32,78,5,1322,80,1083,20,29,68,4,1214,86,952,18,26,62,4,903,70,610,17,26,50,3,1346,121,822,16,24,42,3,1636,142,1042,16,24,46,3,2448,208,1543,18,25,42,3,2381,186,1610,19,27,46,3,959,76,690,20,27,45,3,976,90,519,25,31,23,2,1330,105,867,20,28,41,3,961,66,770,19,27,61,4
-133.7155463,54.33312963,2168,54.33312963,-133.7155463,2B,3425,unknown,3195,unknown,unknown,unknown,1,3446,unknown,3077,unknown,unknown,unknown,1,1310,unknown,1137,unknown,unknown,unknown,1,2072,unknown,1853,unknown,unknown,unknown,1,1868,82,1688,28,36,74,4,2247,108,1902,28,37,63,4,1614,101,1260,22,30,56,4,1532,91,1179,25,33,53,4,994,60,753,27,34,47,3,655,52,433,19,26,44,3,1497,71,1325,26,35,72,4,1882,140,1243,20,28,45,3,2582,126,2291,25,33,74,4,730,48,598,19,27,67,4,1726,100,1528,20,28,75,4,1275,87,1003,19,27,61,4,1550,102,1181,22,30,52,4,1929,142,1340,19,27,49,3
-149.2146111,58.66618519,4215,58.66618519,-149.2146111,3A,2557,unknown,2356,unknown,unknown,unknown,1,816,unknown,756,unknown,unknown,unknown,1,3266,unknown,3104,unknown,unknown,unknown,1,1992,unknown,1862,unknown,unknown,unknown,1,2729,196,2033,18,26,59,4,2013,101,1779,26,33,68,4,3102,165,2643,25,33,65,4,2044,100,1798,26,34,69,4,602,43,450,23,29,47,3,746,58,504,19,27,45,3,614,53,351,20,27,34,3,938,87,537,18,25,34,3,538,44,363,15,24,57,4,1728,146,1139,15,23,51,4,465,44,305,15,22,45,3,796,60,581,18,26,53,4,742,76,375,15,22,33,3,1831,194,747,15,22,26,3
-152.8992407,56.99988889,4313,56.99988889,-152.8992407,3A,3699,unknown,3480,unknown,unknown,unknown,1,1779,unknown,1686,unknown,unknown,unknown,1,1655,unknown,1500,unknown,unknown,unknown,1,2069,unknown,1871,unknown,unknown,unknown,1,2002,92,1830,25,34,78,5,2100,132,1725,20,28,66,4,3845,278,2941,18,26,60,4,2667,164,2326,19,27,75,4,2798,171,2449,20,27,73,4,1525,131,1000,18,25,44,3,1412,106,1111,17,24,62,4,1221,91,856,19,27,49,3,1310,124,700,15,23,38,3,1357,139,645,14,22,33,3,539,48,298,16,24,40,3,1152,108,731,15,22,46,3,885,97,363,19,26,20,2,1155,115,621,17,24,31,3
-175.2993438,58.66720833,7070,58.66720833,-175.2993438,4D,,,,,,,,,,,,,,,3072,unknown,2963,unknown,unknown,unknown,1,1921,unknown,1875,unknown,unknown,unknown,1,1320,52,1287,27,35,92,5,2011,77,1979,27,35,95,5,1204,56,1127,25,32,82,5,1443,65,1368,25,32,85,5,443,28,357,24,30,54,4,722,32,649,28,36,72,4,926,58,716,22,30,57,4,1229,78,949,21,30,58,4,321,14,284,28,38,71,4,531,37,408,19,27,59,4,207,22,104,13,20,36,3,142,12,82,27,34,25,2,228,24,96,24,31,17,2,351,25,258,20,28,52,4
-130.3184167,51.83408333,2091,51.83408333,-130.3184167,2B,292,unknown,274,unknown,unknown,unknown,1,2638,unknown,2464,unknown,unknown,unknown,1,3545,unknown,3508,unknown,unknown,unknown,1,2041,unknown,1884,unknown,unknown,unknown,1,607,23,569,30,39,83,5,2451,160,1903,20,28,60,4,2390,109,2187,27,34,75,4,3451,127,3339,29,38,90,5,1701,67,1594,30,38,81,5,166,13,101,20,28,38,3,836,29,779,34,43,79,5,1446,70,1207,29,38,59,4,2544,111,2388,26,34,84,5,2945,153,2550,24,32,71,4,1718,79,1568,25,34,78,5,2615,128,2418,23,31,80,5,1800,82,1671,25,33,80,5,2650,152,2206,23,31,64,4
-139.3826759,58.49992593,4027,58.49992593,-139.3826759,3A,3883,unknown,2737,unknown,unknown,unknown,1,3892,unknown,3487,unknown,unknown,unknown,1,2959,unknown,2492,unknown,unknown,unknown,1,2169,unknown,1884,unknown,unknown,unknown,1,3751,165,3284,31,39,65,4,2984,250,1924,16,24,49,3,6013,296,5225,27,34,67,4,196,10,172,25,33,70,4,3047,161,2640,25,32,66,4,2203,200,1282,18,25,35,3,2260,147,1620,25,32,45,3,1094,119,446,19,25,20,2,1514,91,1127,26,34,47,3,883,76,518,22,29,32,3,985,43,870,32,39,63,4,1536,87,1193,32,39,43,3,2174,138,1591,29,36,39,3,2382,204,1221,22,30,27,3
-153.8509907,56.3312963,5015,56.3312963,-153.8509907,3B,2727,unknown,2149,unknown,unknown,unknown,1,2540,unknown,1891,unknown,unknown,unknown,1,3780,unknown,2772,unknown,unknown,unknown,1,2627,unknown,1906,unknown,unknown,unknown,1,2004,156,1398,17,25,51,4,2764,149,2280,27,35,56,4,2052,193,1111,15,23,39,3,3953,251,3069,23,31,53,4,2074,201,1128,14,22,39,3,759,49,591,23,30,53,4,1623,148,956,15,23,42,3,1796,124,1207,26,34,37,3,1841,198,693,14,22,25,2,1616,171,661,17,24,23,2,890,91,422,23,30,20,2,1500,159,811,17,23,30,3,554,82,72,14,21,6,2,847,109,289,16,22,17,2
-156.8518889,56.49942593,5271,56.49942593,-156.8518889,3B,4037,unknown,3577,unknown,unknown,unknown,1,3926,unknown,2997,unknown,unknown,unknown,1,2267,unknown,1795,unknown,unknown,unknown,1,2501,unknown,1907,unknown,unknown,unknown,1,1577,111,1192,22,29,49,3,3591,228,2818,23,30,54,4,2112,236,802,17,24,20,2,1728,139,1098,22,29,36,3,1063,104,613,18,24,33,3,826,97,233,21,28,11,2,656,69,340,17,23,29,3,1005,101,475,19,26,25,2,990,112,328,19,26,15,2,1267,95,810,28,35,31,3,562,58,274,17,24,28,3,796,85,383,24,30,19,2,583,79,167,14,20,15,2,576,54,326,19,26,31,3
-148.8865,59.16613889,4163,59.16613889,-148.8865,3A,1573,unknown,1556,unknown,unknown,unknown,1,3559,unknown,3532,unknown,unknown,unknown,1,1747,unknown,1738,unknown,unknown,unknown,1,1920,unknown,1914,unknown,unknown,unknown,1,1899,68,1860,30,37,91,5,1377,58,1328,26,34,90,5,684,27,663,28,35,89,5,199,7,199,28,0,100,5,133,6,124,25,34,83,5,572,24,551,28,33,83,5,326,16,302,23,31,81,5,456,23,372,27,36,61,4,1416,96,1064,19,28,57,4,715,42,625,20,29,76,5,291,24,202,16,24,54,4,506,25,456,24,32,76,5,714,47,577,19,27,64,4,376,28,278,17,26,57,4
-156.0169167,55.83325926,5246,55.83325926,-156.0169167,3B,5572,unknown,4837,unknown,unknown,unknown,1,8860,unknown,8323,unknown,unknown,unknown,1,5253,unknown,4600,unknown,unknown,unknown,1,2244,unknown,1918,unknown,unknown,unknown,1,2449,163,1972,20,27,61,4,4182,239,3616,21,29,71,4,2138,155,1600,18,26,56,4,4139,269,3434,19,27,66,4,2851,210,2011,20,28,48,3,2633,188,2031,19,26,57,4,1244,98,856,21,28,42,3,1975,161,1370,18,25,47,3,1676,167,828,15,22,34,3,1484,156,609,13,21,30,3,1748,166,973,14,22,42,3,2406,216,1505,15,23,47,3,2112,218,1222,16,22,35,3,587,55,365,17,23,40,3
-156.6343922,55.49889216,5116,55.49889216,-156.6343922,3B,2723,unknown,2651,unknown,unknown,unknown,1,3934,unknown,3508,unknown,unknown,unknown,1,2473,unknown,2296,unknown,unknown,unknown,1,1986,unknown,1921,unknown,unknown,unknown,1,,,,,,,,1690,106,1405,19,28,70,4,2144,135,1857,18,27,76,5,2880,206,2397,16,25,75,4,483,34,361,17,27,62,4,1244,86,1066,17,25,74,4,1114,74,981,17,25,77,5,3296,244,2678,16,24,68,4,1867,156,1234,16,24,51,4,582,62,223,13,21,27,3,190,17,98,16,25,35,3,457,40,291,17,24,43,3,712,76,323,15,22,28,3,956,100,354,18,25,20,2
-160.7342407,54.83296296,5225,54.83296296,-160.7342407,3B,4380,unknown,3973,unknown,unknown,unknown,1,3436,unknown,2665,unknown,unknown,unknown,1,2267,unknown,2034,unknown,unknown,unknown,1,2400,unknown,1921,unknown,unknown,unknown,1,1650,124,1248,17,25,58,4,2185,221,847,17,25,23,2,1056,113,485,16,23,27,3,796,105,144,13,20,10,2,1537,179,576,13,20,24,2,1311,146,492,13,21,26,3,1626,217,343,13,19,12,2,1094,142,138,14,21,7,2,915,108,289,14,22,19,2,1617,200,428,13,20,16,2,645,88,181,13,19,16,2,288,30,150,15,22,33,3,1377,151,641,15,22,28,3,893,97,404,18,25,23,2
-152.1497451,59.33288235,4366,59.33288235,-152.1497451,3A,3748,unknown,2213,unknown,unknown,unknown,1,,,,,,,,3797,unknown,2287,unknown,unknown,unknown,1,2737,unknown,1931,unknown,unknown,unknown,1,656,41,567,20,27,68,4,4305,409,2504,14,22,42,3,4092,390,2168,15,23,37,3,3926,346,2415,16,24,44,3,2863,276,1348,17,25,29,3,2535,250,1257,16,23,32,3,1816,172,856,19,27,26,3,3444,309,2052,16,24,40,3,1309,147,449,15,23,20,2,1978,227,564,13,21,19,2,1236,163,203,17,24,7,2,1481,179,389,17,24,13,2,1610,197,246,12,20,10,2,1427,190,268,22,29,6,2
-167.1687396,54.83511458,7019,54.83511458,-167.1687396,4A,4055,unknown,3877,unknown,unknown,unknown,1,,,,,,,,1989,unknown,1606,unknown,unknown,unknown,1,2155,unknown,1936,unknown,unknown,unknown,1,1758,88,1750,20,28,99,5,999,48,980,21,31,96,5,3847,193,3757,20,30,95,5,1196,47,1188,26,34,98,5,377,18,377,21,0,100,5,284,19,221,18,27,63,4,1529,106,1217,18,26,65,4,2984,200,2558,17,26,77,5,1895,122,1678,17,26,81,5,1477,100,1257,17,25,74,4,1051,71,867,17,26,72,4,,,,,,,,3366,212,2988,17,27,81,5,2476,171,2169,16,25,80,5
-161.0330093,55.166,5233,55.166,-161.0330093,3B,3707,unknown,3030,unknown,unknown,unknown,1,5063,unknown,4576,unknown,unknown,unknown,1,5676,unknown,5302,unknown,unknown,unknown,1,2007,unknown,1941,unknown,unknown,unknown,1,265,17,250,17,24,88,5,3070,178,2663,21,29,72,4,1683,96,1497,21,29,75,4,1302,107,769,18,26,40,3,1263,97,842,20,27,44,3,872,72,585,17,24,49,3,1472,170,414,19,26,13,2,671,58,422,16,24,47,3,999,100,478,19,26,25,2,636,64,269,21,28,20,2,567,55,286,19,26,27,3,864,84,411,22,29,23,2,1410,107,974,20,28,45,3,1681,125,1204,20,27,48,3
-130.0516204,51.83390741,2090,51.83390741,-130.0516204,2B,1402,unknown,1330,unknown,unknown,unknown,1,3217,unknown,3057,unknown,unknown,unknown,1,1530,unknown,1477,unknown,unknown,unknown,1,1999,unknown,1962,unknown,unknown,unknown,1,502,17,483,32,42,88,5,2695,108,2553,28,37,85,5,2340,95,2167,29,38,79,5,968,41,918,26,35,85,5,932,55,794,21,29,69,4,886,44,775,25,34,70,4,1578,67,1460,28,36,79,5,1356,50,1299,30,39,88,5,1810,102,1594,21,29,75,4,1811,105,1503,21,30,67,4,1625,76,1503,25,33,80,5,1748,93,1502,23,32,69,4,1249,57,1092,28,37,68,4,1731,83,1564,25,33,76,5
-130.3179352,51.66751852,2088,51.66751852,-130.3179352,2B,155,unknown,155,unknown,unknown,unknown,1,2830,unknown,2796,unknown,unknown,unknown,1,2154,unknown,2154,unknown,unknown,unknown,1,2005,unknown,1978,unknown,unknown,unknown,1,1248,38,1189,38,47,82,5,103,7,64,21,31,43,3,2971,108,2935,28,37,96,5,369,15,360,26,35,93,5,314,17,292,21,28,82,5,357,10,347,43,48,80,5,1359,45,1351,31,39,98,5,1199,48,1134,28,36,83,5,950,40,902,26,35,88,5,634,37,536,21,30,68,4,724,33,683,24,33,85,5,2844,113,2740,27,36,89,5,1120,46,1044,28,37,80,5,1867,100,1666,23,30,74,4
-151.386463,57.49834259,4326,57.49834259,-151.386463,3A,2085,unknown,1389,unknown,unknown,unknown,1,2113,unknown,1538,unknown,unknown,unknown,1,2345,unknown,1320,unknown,unknown,unknown,1,2457,unknown,1998,unknown,unknown,unknown,1,1754,141,1151,16,25,50,3,3181,272,2223,14,22,59,4,3704,307,2607,14,23,59,4,2663,223,1872,15,23,57,4,2220,165,1643,17,26,58,4,1543,136,975,14,23,50,3,959,94,534,14,22,40,3,1156,113,567,14,22,37,3,1492,152,620,14,22,29,3,1356,149,426,13,21,23,2,1375,126,932,14,22,52,4,1315,111,819,16,24,47,3,1425,171,278,15,22,11,2,1056,126,335,15,22,18,2
-158.0996296,55.66671296,5127,55.66671296,-158.0996296,3B,4398,unknown,3955,unknown,unknown,unknown,1,1836,unknown,1667,unknown,unknown,unknown,1,2587,unknown,2353,unknown,unknown,unknown,1,2201,unknown,2004,unknown,unknown,unknown,1,1090,70,925,18,27,73,4,2941,223,2140,18,26,53,4,1813,169,934,18,25,31,3,445,34,335,17,25,59,4,2478,196,1805,16,24,58,4,2041,170,1267,19,26,39,3,1188,107,621,16,25,36,3,1216,113,661,16,24,37,3,1503,142,827,15,23,38,3,1221,127,499,14,22,28,3,266,27,172,14,21,44,3,1238,118,681,15,23,39,3,453,45,250,15,22,38,3,548,61,183,15,23,20,2
-149.5314537,58.33232407,4203,58.33232407,-149.5314537,3A,5476,unknown,4904,unknown,unknown,unknown,1,2217,unknown,2082,unknown,unknown,unknown,1,5902,unknown,5290,unknown,unknown,unknown,1,2162,unknown,2005,unknown,unknown,unknown,1,4962,301,4104,20,29,68,4,3451,207,3120,18,27,83,5,6223,359,5537,20,28,77,5,4567,299,4164,16,25,85,5,1860,128,1650,16,24,80,5,2317,161,1934,16,25,73,4,1028,90,615,16,24,43,3,2381,190,1718,16,24,58,4,3880,328,2646,15,23,55,4,1587,148,998,12,21,54,4,456,36,385,14,22,75,4,1481,148,723,13,21,38,3,1560,181,553,13,20,24,2,1283,135,610,14,22,32,3
-150.16225,58.49822222,4212,58.49822222,-150.16225,3A,3253,unknown,2577,unknown,unknown,unknown,1,2207,unknown,1751,unknown,unknown,unknown,1,2816,unknown,873,unknown,unknown,unknown,1,2289,unknown,2005,unknown,unknown,unknown,1,3105,300,1454,15,23,33,3,6517,424,5596,17,26,76,5,3812,233,2936,23,31,54,4,6978,391,6189,20,29,78,5,2622,246,1277,14,23,36,3,2311,229,1032,16,24,28,3,1425,93,1156,20,28,63,4,1636,181,710,14,21,28,3,2825,332,664,13,20,16,2,850,99,216,13,20,17,2,946,95,517,17,24,32,3,646,89,56,11,18,6,2,934,115,262,15,22,15,2,1837,227,388,14,21,12,2
-156.2981373,55.99943137,5252,55.99943137,-156.2981373,3B,1148,unknown,1132,unknown,unknown,unknown,1,1551,unknown,1507,unknown,unknown,unknown,1,2456,unknown,2322,unknown,unknown,unknown,1,2058,unknown,2011,unknown,unknown,unknown,1,,,,,,,,1845,83,1797,23,33,94,5,1416,68,1385,22,29,94,5,2008,114,1856,19,28,85,5,1144,60,1094,20,29,90,5,1695,85,1672,20,28,96,5,928,44,928,21,0,100,5,1402,83,1274,18,28,83,5,819,54,675,18,27,69,4,190,21,64,13,21,24,2,211,14,170,19,27,64,4,164,11,140,18,26,73,4,96,8,75,15,22,63,4,2216,173,1625,16,24,58,4
-136.2141852,57.33337963,3103,57.33337963,-136.2141852,2C,1311,unknown,1251,unknown,unknown,unknown,1,2061,unknown,1914,unknown,unknown,unknown,1,3286,unknown,2760,unknown,unknown,unknown,1,2384,unknown,2015,unknown,unknown,unknown,1,1552,106,1249,18,26,65,4,2818,107,2691,29,38,86,5,2188,111,1862,28,35,60,4,2170,97,1936,29,37,68,4,1037,68,837,23,30,53,4,439,33,304,20,28,45,3,454,34,333,19,26,53,4,162,8,129,32,41,50,3,1413,90,1044,24,32,48,3,786,53,596,21,29,53,4,822,45,657,30,37,49,3,1450,81,1254,24,31,65,4,1844,140,1248,22,29,41,3,2609,151,2194,22,30,66,4
-157.4996111,55.83277778,5131,55.83277778,-157.4996111,3B,3136,unknown,2326,unknown,unknown,unknown,1,1667,unknown,1406,unknown,unknown,unknown,1,1007,unknown,777,unknown,unknown,unknown,1,2942,unknown,2015,unknown,unknown,unknown,1,2003,139,1435,22,30,47,3,2888,257,1686,17,25,38,3,1227,135,456,16,23,21,2,1973,196,961,18,25,28,3,487,62,111,12,19,15,2,2125,228,740,17,25,19,2,681,82,255,17,23,18,2,1176,136,444,15,22,22,2,881,125,105,13,20,6,2,747,105,132,15,21,9,2,796,104,173,13,20,13,2,490,61,171,14,21,20,2,818,106,296,17,23,16,2,736,104,211,16,22,13,2
-160.1512037,54.50022222,5145,54.50022222,-160.1512037,3B,2225,unknown,1903,unknown,unknown,unknown,1,3482,unknown,2765,unknown,unknown,unknown,1,4044,unknown,3170,unknown,unknown,unknown,1,2350,unknown,2036,unknown,unknown,unknown,1,2140,143,1740,19,27,66,4,3084,243,2025,20,28,41,3,935,89,487,16,24,34,3,2094,202,1000,15,23,34,3,1105,113,480,16,24,27,3,1025,118,379,14,21,23,2,886,87,485,15,22,38,3,1000,94,638,15,22,47,3,2283,234,1163,13,21,37,3,885,98,393,13,20,32,3,1033,117,446,13,20,29,3,684,65,337,16,24,32,3,776,94,302,14,20,23,2,235,29,62,12,20,17,2
-160.4338611,54.66562037,5218,54.66562037,-160.4338611,3B,4130,unknown,2634,unknown,unknown,unknown,1,4304,unknown,3199,unknown,unknown,unknown,1,4701,unknown,3027,unknown,unknown,unknown,1,2711,unknown,2036,unknown,unknown,unknown,1,2337,156,1751,21,29,54,4,3831,383,1648,17,24,26,3,2195,192,1295,16,24,41,3,3538,349,1581,15,23,31,3,1707,181,874,15,22,33,3,2165,189,1525,16,23,51,4,1643,190,699,16,22,24,2,2274,229,1168,17,24,30,3,2190,225,1041,16,23,29,3,1535,182,554,16,23,19,2,839,73,533,16,24,45,3,665,62,332,17,25,32,3,1685,161,922,19,26,30,3,794,102,305,22,27,14,2
-161.584037,54.66627778,5222,54.66627778,-161.584037,3B,7771,unknown,7032,unknown,unknown,unknown,1,4998,unknown,3741,unknown,unknown,unknown,1,1949,unknown,1574,unknown,unknown,unknown,1,2874,unknown,2046,unknown,unknown,unknown,1,4300,223,3430,31,39,50,3,3324,188,2532,33,40,41,3,3070,256,1754,24,31,29,3,3989,331,2320,26,33,27,3,1876,117,1486,25,32,50,3,1688,128,1163,22,29,42,3,1319,123,716,18,25,33,3,1494,115,996,23,30,37,3,905,110,317,19,25,15,2,1728,193,724,16,23,23,2,563,67,180,26,32,10,2,946,103,389,19,25,20,2,1637,146,847,22,30,26,3,1473,138,862,17,24,36,3
-134.0339352,55.8335,3061,55.8335,-134.0339352,2C,837,unknown,827,unknown,unknown,unknown,1,1341,unknown,1314,unknown,unknown,unknown,1,2441,unknown,2419,unknown,unknown,unknown,1,2068,unknown,2050,unknown,unknown,unknown,1,1706,50,1670,36,45,92,5,1723,60,1641,33,41,83,5,689,21,682,34,41,95,5,1114,40,1070,31,39,88,5,710,37,642,23,30,76,5,908,38,868,26,34,87,5,679,30,672,23,30,97,5,411,22,365,21,31,77,5,1164,49,1138,25,32,92,5,592,27,554,24,34,85,5,629,21,615,32,39,90,5,1399,52,1371,29,36,92,5,1821,61,1745,34,42,85,5,1623,70,1554,25,34,89,5
-178.2186759,51.66669444,6077,51.66669444,-178.2186759,4B,1059,unknown,1016,unknown,unknown,unknown,1,2543,unknown,2456,unknown,unknown,unknown,1,2409,unknown,2195,unknown,unknown,unknown,1,2174,unknown,2057,unknown,unknown,unknown,1,1239,54,1097,30,38,67,4,1738,70,1662,27,36,87,5,1355,83,1148,21,28,66,4,1628,72,1546,25,34,88,5,518,25,463,26,34,72,4,864,46,763,22,31,74,4,853,55,610,24,33,45,3,972,47,849,26,35,70,4,1068,90,618,20,28,34,3,961,58,749,25,33,52,4,895,72,613,18,25,47,3,1194,72,896,32,39,39,3,2002,142,1409,22,30,44,3,1103,77,715,24,32,39,3
-174.9766146,58.66716667,7069,58.66716667,-174.9766146,4D,,,,,,,,,,,,,,,3233,unknown,3209,unknown,unknown,unknown,1,2076,unknown,2058,unknown,unknown,unknown,1,1979,61,1979,32,0,100,5,978,40,978,24,0,100,5,956,37,939,27,35,95,5,1034,50,936,25,33,76,5,382,24,321,21,28,63,4,63,4,48,24,32,50,3,243,18,204,17,24,67,4,524,40,394,17,25,58,4,147,10,112,19,27,60,4,286,22,214,15,24,64,4,311,21,230,21,29,52,4,522,36,421,18,26,67,4,304,28,164,15,23,39,3,88,7,53,18,26,43,3
-171.5865238,52.8162619,6014,52.8162619,-171.5865238,4A,0,0,0,0,0,0,1,,,,,,,,3515,unknown,3456,unknown,unknown,unknown,1,2132,unknown,2058,unknown,unknown,unknown,1,4956,189,4847,27,36,94,5,8596,327,8529,27,36,98,5,2733,137,2703,20,30,98,5,3626,174,3556,22,28,94,5,2833,161,2696,19,27,90,5,,,,,,,,538,31,480,20,28,77,5,4776,230,4591,22,30,90,5,5153,268,4810,21,29,84,5,2365,155,2036,17,26,77,5,,,,,,,,,,,,,,,134,15,43,14,22,20,2,1343,119,799,17,25,39,3
-155.7505093,55.50112963,5236,55.50112963,-155.7505093,3B,2207,unknown,2033,unknown,unknown,unknown,1,610,unknown,568,unknown,unknown,unknown,1,1373,unknown,1335,unknown,unknown,unknown,1,2398,unknown,2060,unknown,unknown,unknown,1,2176,121,2066,19,29,91,5,1564,92,1424,19,27,82,5,2773,172,2407,19,27,75,4,658,43,593,16,26,84,5,1477,111,1140,16,24,64,4,2791,205,2228,16,25,68,4,1423,125,945,16,23,48,3,2133,186,1393,15,23,50,3,491,58,184,13,20,24,2,238,22,145,15,22,45,3,199,21,76,15,23,24,2,182,22,67,13,20,23,2,260,31,107,18,24,19,2,733,81,291,15,22,25,2
-149.8515741,58.00025,4260,58.00025,-149.8515741,3A,1673,unknown,1644,unknown,unknown,unknown,1,1842,unknown,1802,unknown,unknown,unknown,1,3972,unknown,3826,unknown,unknown,unknown,1,2093,unknown,2062,unknown,unknown,unknown,1,373,28,260,17,26,54,4,2841,141,2693,22,31,89,5,4544,242,4347,20,29,91,5,5397,232,5313,24,33,96,5,4000,177,3899,24,31,92,5,3225,182,2985,19,28,85,5,1710,68,1692,26,35,97,5,1643,90,1545,19,29,89,5,1212,75,1081,18,27,79,5,607,43,514,16,25,77,5,1348,93,1108,17,26,70,4,1168,87,1001,15,23,75,4,1780,122,1501,17,25,72,4,922,86,432,15,24,33,3
